step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
308,1,178180.03,178180.03,0.0,114156.1,292336.13,1
16,1,31074.0,31074.0,0.0,0.0,31074.0,1
352,1,154052.34,154052.34,0.0,182065.24,336117.58,1
69,1,582571.87,582571.87,0.0,0.0,582571.87,1
374,1,54725.54,54725.54,0.0,0.0,54725.54,1
620,1,161272.92,161272.92,0.0,783850.08,945123.0,1
651,1,130777.09,130777.09,0.0,0.0,130777.09,1
131,1,2540410.33,2540410.33,0.0,0.0,2301330.2,1
521,1,157277.0,157277.0,0.0,369445.83,526722.83,1
285,1,1421665.98,1421665.98,0.0,0.0,1421665.98,1
132,1,1400472.01,1400472.01,0.0,1049307.17,2449779.18,1
561,1,348983.86,348983.86,0.0,73131.44,422115.3,1
274,1,49210.21,49210.21,0.0,0.0,49210.21,1
217,1,13266.93,13266.93,0.0,963180.13,976447.07,1
121,1,2142164.0,2142164.0,0.0,29822.78,2171986.78,1
650,1,230652.43,230652.43,0.0,55063.86,285716.3,1
105,1,40413.81,40413.81,0.0,0.0,40413.81,1
167,1,2598276.05,2598276.05,0.0,5368346.27,7966622.32,1
591,1,111764.7,111764.7,0.0,4440481.04,4552245.74,1
469,1,245106.78,245106.78,0.0,2622766.27,2867873.04,1
108,1,99808.45,99808.45,0.0,47744.92,147553.37,1
518,1,242896.12,242896.12,0.0,2182109.56,2425005.68,1
730,1,10000000.0,10000000.0,0.0,819130.39,10819130.39,1
419,1,3118811.65,3118811.65,0.0,1163983.03,4282794.68,1
468,1,19952.89,19952.89,0.0,41255.75,61208.64,1
15,1,59385.67,59385.67,0.0,74371.0,133756.67,1
212,1,10000000.0,10000000.0,0.0,0.0,10000000.0,1
397,1,249984.75,249984.75,0.0,0.0,249984.75,1
419,1,60891.94,60891.94,0.0,1534972.09,1595864.03,1
427,1,4892226.25,4892226.25,0.0,54435.33,4946661.58,1
348,1,7445820.78,7445820.78,0.0,5473995.13,12919815.91,1
637,1,3845765.36,3845765.36,0.0,0.0,3845765.36,1
659,1,1321984.45,1321984.45,0.0,0.0,1321984.45,1
588,1,16619.95,16619.95,0.0,0.0,16619.95,1
320,1,62318.91,62318.91,0.0,975697.67,1038016.58,1
176,1,106642.43,106642.43,0.0,4622.5,111264.92,1
68,1,1858515.57,1858515.57,0.0,887595.71,2746111.29,1
421,1,10000000.0,10000000.0,0.0,0.0,10000000.0,1
6,1,25975.86,25975.86,0.0,98152.0,28041.27,1
248,1,26776.98,26776.98,0.0,0.0,26776.98,1
85,1,1440705.58,1440705.58,0.0,0.0,1440705.58,1
118,1,1812161.42,1812161.42,0.0,0.0,1812161.42,1
691,1,1518718.03,1518718.03,0.0,0.0,1518718.03,1
201,1,2477661.97,2477661.97,0.0,25166.02,2502828.0,1
98,1,427405.08,427405.08,0.0,0.0,427405.08,1
557,1,3571807.73,3571807.73,0.0,527694.86,4099502.59,1
354,1,66550.0,66550.0,0.0,0.0,66550.0,1
239,1,487572.45,487572.45,0.0,22069.46,509641.91,1
444,1,348055.47,348055.47,0.0,9391.67,357447.14,1
691,1,473086.28,473086.28,0.0,22270848.04,22743934.32,1
422,1,87381.78,87381.78,0.0,474312.15,561693.93,1
428,1,3037.67,3037.67,0.0,800854.71,803892.38,1
214,1,39525.63,39525.63,0.0,61266.78,100792.41,1
737,1,946705.53,946705.53,0.0,277951.15,1224656.68,1
150,1,1335959.76,1335959.76,0.0,73654.55,1409614.31,1
164,1,177680.54,177680.54,0.0,158560.03,336240.57,1
231,1,261331.82,261331.82,0.0,32063.09,293394.92,1
477,1,815297.9,815297.9,0.0,363475.49,1178773.39,1
651,1,65494.78,65494.78,0.0,422252.51,487747.29,1
391,1,172362.84,172362.84,0.0,543266.37,715629.21,1
640,1,46973.96,46973.96,0.0,0.0,46973.96,1
338,1,119443.3,119443.3,0.0,890204.05,1009647.35,1
728,1,287040.14,287040.14,0.0,2153682.82,2440722.97,1
154,1,442722.01,442722.01,0.0,90335.5,533057.51,1
352,1,7454553.06,7454553.06,0.0,0.0,7454553.06,1
252,1,76200.04,76200.04,0.0,0.0,76200.04,1
578,1,152372.18,152372.18,0.0,285322.83,437695.01,1
14,1,1832319.42,1832319.42,0.0,43962.42,2440139.69,1
666,1,145944.8,145944.8,0.0,122425.15,268369.95,1
723,1,128893.5,128893.5,0.0,209908.87,338802.36,1
524,1,356224.26,356224.26,0.0,0.0,356224.26,1
296,1,10000000.0,10000000.0,0.0,920463.99,10920463.99,1
395,1,47984.43,47984.43,0.0,299049.39,347033.81,1
53,1,931684.75,931684.75,0.0,3608144.66,4539829.41,1
387,1,10000000.0,10000000.0,0.0,0.0,10000000.0,1
80,1,173782.59,173782.59,0.0,3272453.63,3446236.22,1
136,1,1457343.37,1457343.37,0.0,0.0,1457343.37,1
227,1,114889.61,114889.61,0.0,668801.8,783691.4,1
310,1,2081051.56,2081051.56,0.0,3480217.18,5561268.74,1
153,1,109008.53,109008.53,0.0,369085.36,478093.89,1
216,1,36300.25,36300.25,0.0,0.0,36300.25,1
69,1,2960254.17,2960254.17,0.0,620822.89,3581077.07,1
56,1,2776135.33,2776135.33,0.0,0.0,2776135.33,1
554,1,353785.26,353785.26,0.0,0.0,353785.26,1
403,1,265836.1,265836.1,0.0,5819149.73,6084985.83,1
367,1,362672.57,362672.57,0.0,3.51,362676.08,1
714,1,8838.19,8838.19,0.0,15334.27,24172.46,1
413,1,438983.45,438983.45,0.0,26861.84,465845.29,1
197,1,486060.16,486060.16,0.0,0.0,486060.16,1
122,1,994676.91,994676.91,0.0,0.0,994676.91,1
453,1,553328.24,553328.24,0.0,0.0,553328.24,1
556,1,788855.1,788855.1,0.0,32662.41,821517.51,1
74,1,74177.92,74177.92,0.0,79018.51,153196.43,1
743,1,339682.13,339682.13,0.0,0.0,339682.13,1
254,1,900362.48,900362.48,0.0,0.0,900362.48,1
13,1,6188514.81,6188514.81,0.0,381607.21,6424681.56,1
362,1,1936403.59,1936403.59,0.0,10709890.51,12646294.1,1
138,1,303432.45,303432.45,0.0,0.0,522695.73,1
444,1,1108140.19,1108140.19,0.0,625431.56,1733571.75,1
623,1,58050.78,58050.78,0.0,0.0,58050.78,1
117,1,4032691.34,4032691.34,0.0,0.0,4032691.34,1
690,1,3887853.15,3887853.15,0.0,3977835.62,7865688.77,1
594,1,28936.11,28936.11,0.0,1565152.93,1594089.04,1
12,1,149668.66,0.0,0.0,44170.11,193838.76,1
592,1,1170213.18,1170213.18,0.0,236605.22,1406818.41,1
239,1,425221.11,425221.11,0.0,1107020.73,1532241.85,1
204,1,81244.31,81244.31,0.0,62279.28,143523.59,1
208,1,291519.84,0.0,0.0,0.0,291519.84,1
581,1,121142.75,121142.75,0.0,86601.5,207744.25,1
467,1,5937.19,5937.19,0.0,36171.27,42108.46,1
233,1,592443.66,592443.66,0.0,69752.66,662196.32,1
58,1,109525.67,109525.67,0.0,3997342.61,4106868.28,1
66,1,126715.84,126715.84,0.0,273157.93,399873.77,1
190,1,605029.34,605029.34,0.0,211936.17,816965.52,1
649,1,177429.18,177429.18,0.0,26853.77,204282.95,1
477,1,9639524.7,9639524.7,0.0,0.0,9639524.7,1
357,1,4177467.46,4177467.46,0.0,0.0,4177467.46,1
646,1,10000000.0,10000000.0,0.0,0.0,10000000.0,1
387,1,9110884.44,9110884.44,0.0,0.0,9110884.44,1
568,1,2747.85,2747.85,0.0,1103433.35,1106181.2,1
505,1,4553004.39,4553004.39,0.0,26260.25,4579264.63,1
481,1,190215.18,190215.18,0.0,0.0,190215.18,1
104,1,142336.65,142336.65,0.0,267803.17,410139.82,1
39,1,18887.0,18887.0,0.0,131489.74,150376.74,1
639,1,45890.12,45890.12,0.0,3851863.42,3897753.54,1
150,1,1994285.14,1994285.14,0.0,150793.71,2145078.85,1
465,1,563388.67,563388.67,0.0,0.0,563388.67,1
186,1,345802.34,345802.34,0.0,0.0,345802.34,1
273,1,601494.61,601494.61,0.0,0.0,601494.61,1
298,1,40043.74,40043.74,0.0,1462828.02,1502871.76,1
205,1,188473.09,188473.09,0.0,209686.58,398159.67,1
425,1,486175.4,486175.4,0.0,0.0,486175.4,1
243,1,995710.58,995710.58,0.0,396838.56,1392549.14,1
25,1,296333.54,296333.54,0.0,3355664.68,3651998.22,1
639,1,246250.77,246250.77,0.0,270734.08,516984.85,1
685,1,4886423.05,4886423.05,0.0,0.0,4886423.05,1
388,1,6703831.4,6703831.4,0.0,99114.49,6802945.89,1
160,1,2432747.48,2432747.48,0.0,9362679.89,11795427.37,1
543,1,74436.56,74436.56,0.0,201151.33,275587.89,1
316,1,607684.02,607684.02,0.0,1788810.68,2396494.7,1
193,1,113273.1,113273.1,0.0,0.0,113273.1,1
265,1,5721871.91,5721871.91,0.0,146633.42,5868505.33,1
654,1,114627.08,114627.08,0.0,0.0,114627.08,1
88,1,9345700.07,9345700.07,0.0,8922060.43,18267760.5,1
224,1,8752000.36,8752000.36,0.0,2914790.85,11666791.2,1
56,1,82767.31,82767.31,0.0,401173.22,483940.53,1
462,1,4342582.37,4342582.37,0.0,5398482.58,9741064.96,1
143,1,7068115.67,7068115.67,0.0,147582.41,7215698.08,1
46,1,9977761.05,9977761.05,0.0,0.0,9977761.05,1
196,1,436035.29,436035.29,0.0,0.0,436035.29,1
362,1,60450.18,60450.18,0.0,1696767.08,1757217.26,1
453,1,1028486.59,1028486.59,0.0,1268932.19,2297418.78,1
281,1,5393228.23,5393228.23,0.0,991276.94,6384505.17,1
71,1,345526.4,345526.4,0.0,210291.99,555818.38,1
18,1,11481.0,11481.0,0.0,761417.61,1765080.5,1
249,1,1306690.61,1306690.61,0.0,108351.28,1415041.89,1
667,1,71554.74,71554.74,0.0,527488.43,599043.17,1
227,1,176007.37,176007.37,0.0,0.0,176007.37,1
326,1,424962.9,424962.9,0.0,322327.23,747290.13,1
349,1,14279.89,14279.89,0.0,983.0,0.0,1
74,1,4582074.51,4582074.51,0.0,154034.94,4736109.45,1
670,1,2113271.99,2113271.99,0.0,1444605.24,3557877.23,1
661,1,6695070.79,6695070.79,0.0,4177322.28,10872393.07,1
724,1,89845.29,89845.29,0.0,0.0,89845.29,1
560,1,143275.81,143275.81,0.0,6346481.09,6489756.9,1
466,1,230806.85,230806.85,0.0,1599122.59,1829929.44,1
519,1,21738.98,21738.98,0.0,0.0,21738.98,1
382,1,1595587.46,1595587.46,0.0,7519338.35,9114925.81,1
582,1,305710.24,305710.24,0.0,1117926.91,1423637.15,1
264,1,2514878.33,2514878.33,0.0,1017845.77,3532724.1,1
717,1,6512846.44,6512846.44,0.0,132217.8,6645064.24,1
471,1,504344.93,504344.93,0.0,73094.14,577439.07,1
738,1,114490.39,114490.39,0.0,166082.07,280572.46,1
231,1,94372.61,0.0,0.0,471783.48,566156.08,1
282,1,8091.78,8091.78,0.0,272960.57,281052.35,1
105,1,511379.9,511379.9,0.0,3439249.7,3950629.6,1
145,1,3572736.74,3572736.74,0.0,1362451.86,4935188.59,1
153,1,412511.32,412511.32,0.0,41026.29,453537.61,1
198,1,7620549.14,7620549.14,0.0,128355.13,7748904.27,1
402,1,127156.49,127156.49,0.0,0.0,127156.49,1
456,1,38180.99,38180.99,0.0,134902.72,173083.71,1
379,1,284000.25,284000.25,0.0,0.0,284000.25,1
45,1,155761.29,155761.29,0.0,192775.45,348536.74,1
9,1,21922.0,21922.0,0.0,1929861.61,2046918.8,1
427,1,474195.1,474195.1,0.0,0.0,474195.1,1
664,1,7807640.17,7807640.17,0.0,273879.35,8081519.52,1
401,1,125822.44,125822.44,0.0,0.0,125822.44,1
188,1,3671853.86,3671853.86,0.0,160374.92,3832228.78,1
409,1,1018800.91,1018800.91,0.0,389321.6,1408122.51,1
66,1,548269.98,548269.98,0.0,0.0,548269.98,1
354,1,283429.1,283429.1,0.0,1110.49,284539.58,1
90,1,249791.3,249791.3,0.0,0.0,249791.3,1
726,1,9065.44,9065.44,0.0,757856.9,766922.34,1
648,1,17733.57,17733.57,0.0,4802659.6,4820393.17,1
659,1,1423627.83,1423627.83,0.0,0.0,1423627.83,1
392,1,193706.98,193706.98,0.0,18047571.21,19642021.17,1
96,1,10000000.0,10000000.0,0.0,841522.24,10841522.24,1
587,1,985127.95,985127.95,0.0,0.0,985127.95,1
537,1,26481.25,26481.25,0.0,1119942.48,1146423.73,1
36,1,636.0,636.0,0.0,0.0,636.0,1
88,1,337994.64,337994.64,0.0,0.0,337994.64,1
108,1,566142.89,566142.89,0.0,1344558.46,1910701.34,1
178,1,85017.99,85017.99,0.0,0.0,85017.99,1
270,1,757422.83,757422.83,0.0,1557751.33,2315174.16,1
639,1,305846.12,305846.12,0.0,0.0,305846.12,1
541,1,2629417.41,2629417.41,0.0,0.0,2629417.41,1
79,1,664992.86,664992.86,0.0,769363.38,1434356.23,1
101,1,2388251.16,2388251.16,0.0,2624386.6,5012637.76,1
486,1,4505012.56,4505012.56,0.0,0.0,4505012.56,1
375,1,667733.81,667733.81,0.0,1287353.94,1955087.75,1
46,1,82971.91,82971.91,0.0,39316.96,122288.87,1
270,1,79712.37,79712.37,0.0,1193902.33,1273614.71,1
352,1,166456.54,166456.54,0.0,594341.07,760797.62,1
656,1,9468064.05,9468064.05,0.0,100936.07,9569000.12,1
350,1,257988.47,257988.47,0.0,379488.01,637476.48,1
395,1,117683.42,117683.42,0.0,1206243.52,1323926.94,1
647,1,2253811.33,2253811.33,0.0,0.0,2253811.33,1
613,1,170486.7,170486.7,0.0,337632.83,508119.54,1
341,1,929787.24,929787.24,0.0,8148960.26,9078747.5,1
51,1,115881.21,115881.21,0.0,4774288.04,4890169.26,1
670,1,1097309.24,1097309.24,0.0,0.0,1097309.24,1
183,1,5566.14,5566.14,0.0,0.0,5566.14,1
176,1,455709.8,455709.8,0.0,46498.39,502208.18,1
244,1,53338.82,53338.82,0.0,982332.85,1035671.67,1
126,1,1244037.74,1244037.74,0.0,0.0,1244037.74,1
401,1,5838803.23,5838803.23,0.0,471758.21,6310561.44,1
79,1,432254.84,432254.84,0.0,1300115.81,1732370.65,1
140,1,456360.87,456360.87,0.0,17610403.76,18066764.63,1
373,1,152314.49,152314.49,0.0,144953.35,297267.84,1
638,1,249017.98,249017.98,0.0,192109.7,441127.69,1
160,1,7670038.08,7670038.08,0.0,855331.21,8525369.29,1
409,1,1050135.78,1050135.78,0.0,4365234.19,5415369.97,1
379,1,4445514.2,4445514.2,0.0,910628.33,5356142.53,1
670,1,929106.32,929106.32,0.0,559809.62,1488915.94,1
190,1,10000000.0,10000000.0,0.0,2876.18,10002876.18,1
552,1,221077.97,221077.97,0.0,0.0,221077.97,1
336,1,1950022.93,1950022.93,0.0,0.0,1950022.93,1
625,1,2654302.46,2654302.46,0.0,1429770.91,4084073.37,1
504,1,3018810.85,3018810.85,0.0,65126.98,3083937.83,1
219,1,1128131.99,1128131.99,0.0,164146.1,1292278.09,1
679,1,3150438.28,3150438.28,0.0,6711.43,3157149.71,1
650,1,18982.32,18982.32,0.0,2207295.98,2226278.3,1
491,1,580387.06,580387.06,0.0,1624593.89,2204980.95,1
322,1,71329.73,71329.73,0.0,0.0,71329.73,1
675,1,950766.15,950766.15,0.0,0.0,950766.15,1
127,1,321883.89,321883.89,0.0,52392.86,374276.75,1
583,1,1764389.11,1764389.11,0.0,7116057.41,8880446.51,1
110,1,2145934.81,2145934.81,0.0,757371.57,2903306.38,1
102,1,656118.37,656118.37,0.0,161482.64,817601.02,1
673,1,73053.41,73053.41,0.0,811041.41,884094.82,1
614,1,1760546.42,1760546.42,0.0,0.0,1760546.42,1
430,1,2828068.73,2828068.73,0.0,102766.8,2930835.53,1
672,1,234787.38,234787.38,0.0,3932349.43,4167136.82,1
736,1,53315.31,53315.31,0.0,0.0,53315.31,1
365,1,93581.19,93581.19,0.0,0.0,93581.19,1
586,1,2581549.92,2581549.92,0.0,0.0,2581549.92,1
193,1,103368.58,103368.58,0.0,0.0,103368.58,1
413,1,140333.35,140333.35,0.0,132894.81,273228.16,1
161,1,8720558.46,8720558.46,0.0,529852.78,9250411.25,1
204,1,2144208.23,2144208.23,0.0,0.0,2144208.23,1
258,1,29280.46,29280.46,0.0,35970.91,65251.38,1
337,1,46073.56,46073.56,0.0,1962.98,48036.54,1
71,1,91691.75,91691.75,0.0,329117.96,420809.71,1
106,1,2708906.59,2708906.59,0.0,0.0,2708906.59,1
211,1,405062.33,405062.33,0.0,1844185.94,2249248.27,1
532,1,254719.63,254719.63,0.0,0.0,254719.63,1
726,1,185529.91,185529.91,0.0,0.0,185529.91,1
718,1,371449.7,371449.7,0.0,22146.7,393596.39,1
686,1,198043.93,198043.93,0.0,17003.34,215047.27,1
152,1,102945.99,102945.99,0.0,2276404.45,2379350.44,1
289,1,196149.04,196149.04,0.0,193203.94,389352.99,1
652,1,740124.95,740124.95,0.0,1382863.66,2122988.62,1
406,1,184588.59,184588.59,0.0,0.0,184588.59,1
732,1,1157971.07,1157971.07,0.0,2974237.06,4132208.13,1
387,1,10000000.0,10000000.0,0.0,0.0,10000000.0,1
164,1,276042.59,276042.59,0.0,734229.64,1010272.23,1
719,1,479926.98,479926.98,0.0,71009.24,550936.23,1
415,1,224230.16,224230.16,0.0,427065.03,651295.19,1
66,1,4631432.03,4631432.03,0.0,122727.22,4754159.25,1
176,1,102229.91,102229.91,0.0,0.0,102229.91,1
427,1,225324.05,225324.05,0.0,9125.63,234449.67,1
246,1,831725.76,831725.76,0.0,9544.26,841270.02,1
394,1,147957.23,147957.23,0.0,105718.75,253675.98,1
61,1,475368.94,475368.94,0.0,1348026.73,1823395.67,1
387,1,18028.13,18028.13,0.0,4514680.27,4532708.4,1
646,1,568292.72,568292.72,0.0,0.0,568292.72,1
8,1,181728.11,0.0,0.0,11397.0,184477.77,1
725,1,123259.24,123259.24,0.0,1175578.47,1298837.71,1
51,1,1170282.92,1170282.92,0.0,173264.14,1343547.06,1
328,1,975389.94,975389.94,0.0,532969.05,1508358.99,1
541,1,3297243.38,3297243.38,0.0,22757.65,3320001.02,1
449,1,1965786.11,1965786.11,0.0,2223.45,1968009.57,1
98,1,1122508.34,1122508.34,0.0,816132.63,1938640.97,1
312,1,608290.12,608290.12,0.0,187218.01,795508.14,1
322,1,2274766.1,2274766.1,0.0,0.0,2274766.1,1
47,1,667043.9,667043.9,0.0,104132.27,771176.17,1
214,1,116419.58,116419.58,0.0,177874.9,294294.48,1
501,1,705647.68,705647.68,0.0,0.0,705647.68,1
283,1,113360.8,113360.8,0.0,175345.9,288706.71,1
726,1,834495.09,834495.09,0.0,471101.6,1305596.69,1
481,1,1710180.37,1710180.37,0.0,934700.52,2644880.89,1
526,1,200008.33,200008.33,0.0,2959887.83,3159896.16,1
646,1,10000000.0,10000000.0,0.0,0.0,10000000.0,1
570,1,9274.56,9274.56,0.0,0.0,9274.56,1
423,1,3588174.94,3588174.94,0.0,103757.04,3691931.98,1
262,1,2914653.69,2914653.69,0.0,558015.85,3472669.53,1
594,1,1592602.27,1592602.27,0.0,561920.93,2154523.2,1
212,1,165925.37,165925.37,0.0,3390123.05,3556048.41,1
608,1,27985.73,27985.73,0.0,5079508.41,5107494.15,1
572,1,82504.16,82504.16,0.0,190860.62,273364.78,1
234,1,264949.69,264949.69,0.0,0.0,264949.69,1
529,1,1773151.32,1773151.32,0.0,775203.68,2548354.99,1
157,1,95348.33,95348.33,0.0,616913.51,712261.84,1
170,1,176700.12,176700.12,0.0,0.0,176700.12,1
14,1,2093951.47,2093951.47,0.0,0.0,2093951.47,1
189,1,121579.98,121579.98,0.0,0.0,121579.98,1
6,1,30521.02,30521.02,0.0,0.0,30521.02,1
244,1,2424380.16,2424380.16,0.0,509474.11,2933854.27,1
36,1,819503.92,819503.92,0.0,255585.23,1470226.48,1
104,1,125159.2,125159.2,0.0,26664.19,151823.38,1
215,1,332151.67,332151.67,0.0,0.0,332151.67,1
497,1,1416055.74,1416055.74,0.0,4392650.62,5808706.35,1
387,1,531551.0,531551.0,0.0,0.0,531551.0,1
477,1,338293.14,338293.14,0.0,4293922.64,4632215.78,1
237,1,3924102.18,3924102.18,0.0,0.0,3924102.18,1
386,1,10000000.0,10000000.0,0.0,1950323.28,11950323.28,1
25,1,18126.95,18126.95,0.0,0.0,18126.95,1
98,1,1273674.05,1273674.05,0.0,0.0,1273674.05,1
56,1,829885.13,829885.13,0.0,13276462.12,14106347.25,1
240,1,2058961.66,2058961.66,0.0,16244.5,2075206.16,1
368,1,1050635.77,1050635.77,0.0,150217.9,1200853.67,1
159,1,416832.9,416832.9,0.0,1460326.73,1877159.62,1
191,1,132294.93,132294.93,0.0,640652.41,772947.34,1
95,1,8775594.43,8775594.43,0.0,0.0,8775594.43,1
438,1,1648547.69,1648547.69,0.0,52864.15,1701411.84,1
710,1,10000000.0,10000000.0,0.0,1058449.45,11058449.45,1
385,1,627088.33,627088.33,0.0,594476.39,1221564.72,1
385,1,617882.66,617882.66,0.0,171914.08,789796.74,1
415,1,1675153.28,1675153.28,0.0,12832.26,1687985.53,1
160,1,10000000.0,10000000.0,0.0,2145275.47,12145275.47,1
329,1,338062.05,338062.05,0.0,237575.75,575637.8,1
323,1,753723.54,753723.54,0.0,0.0,753723.54,1
83,1,594577.22,594577.22,0.0,685106.85,1279684.07,1
497,1,1939519.45,1939519.45,0.0,38036.62,1977556.07,1
125,1,144065.75,144065.75,0.0,203138.85,347204.6,1
127,1,1848199.45,1848199.45,0.0,1668360.97,3516560.42,1
558,1,2190762.32,2190762.32,0.0,0.0,2190762.32,1
538,1,1392337.38,1392337.38,0.0,125815.9,1518153.28,1
731,1,31887.18,31887.18,0.0,4584085.52,4615972.7,1
279,1,10000000.0,10000000.0,0.0,0.0,10000000.0,1
131,1,10000000.0,10000000.0,0.0,179252.82,10179252.82,1
553,1,151105.97,151105.97,0.0,0.0,151105.97,1
557,1,74709.4,74709.4,0.0,233625.43,308334.83,1
688,1,735329.1,735329.1,0.0,0.0,735329.1,1
58,1,3156421.43,3156421.43,0.0,181440.45,3337861.88,1
54,1,438224.6,438224.6,0.0,320697.46,758922.05,1
383,1,150406.91,150406.91,0.0,1903051.04,2053457.95,1
340,1,596127.11,596127.11,0.0,0.0,596127.11,1
372,1,2923356.25,2923356.25,0.0,245463.38,3168819.64,1
155,1,242179.39,242179.39,0.0,107058.15,349237.54,1
163,1,762135.72,762135.72,0.0,47768.78,809904.5,1
259,1,248071.56,248071.56,0.0,81265.48,329337.03,1
249,1,3879669.76,3879669.76,0.0,621931.51,4501601.27,1
274,1,379057.93,379057.93,0.0,79634.67,458692.6,1
1,1,181.0,181.0,0.0,21182.0,0.0,1
695,1,7435751.59,7435751.59,0.0,332673.83,7768425.42,1
70,1,1036789.41,1036789.41,0.0,523315.63,1560105.04,1
353,1,275082.0,275082.0,0.0,0.0,275082.0,1
399,1,350017.08,350017.08,0.0,0.0,350017.08,1
160,1,548161.93,548161.93,0.0,443736.12,991898.05,1
543,1,2558618.27,2558618.27,0.0,13626415.3,16185033.57,1
346,1,1504870.33,1504870.33,0.0,395631.79,1900502.12,1
558,1,4529.65,4529.65,0.0,293443.08,297972.73,1
342,1,114308.2,114308.2,0.0,0.0,114308.2,1
487,1,609400.88,609400.88,0.0,1620065.35,2229466.23,1
566,1,92641.52,92641.52,0.0,899062.84,991704.37,1
606,1,228803.98,228803.98,0.0,0.0,228803.98,1
464,1,4640633.37,4640633.37,0.0,0.0,4640633.37,1
156,1,79031.41,79031.41,0.0,840743.33,919774.75,1
635,1,568918.32,568918.32,0.0,0.0,568918.32,1
253,1,2415826.18,2415826.18,0.0,389260.33,2805086.51,1
292,1,362335.05,362335.05,0.0,509388.64,871723.69,1
282,1,181647.66,181647.66,0.0,159001.95,340649.62,1
579,1,3085336.66,3085336.66,0.0,0.0,3085336.66,1
625,1,58924.16,58924.16,0.0,0.0,58924.16,1
443,1,43159.0,43159.0,0.0,0.0,43159.0,1
151,1,338229.88,338229.88,0.0,153679.25,491909.13,1
82,1,987591.59,987591.59,0.0,0.0,987591.59,1
424,1,313697.44,313697.44,0.0,0.0,313697.44,1
307,1,222735.34,222735.34,0.0,0.0,222735.34,1
642,1,32660.58,32660.58,0.0,0.0,32660.58,1
197,1,1961426.59,1961426.59,0.0,1329.34,1962755.93,1
80,1,972920.87,972920.87,0.0,21030.1,993950.97,1
228,1,120491.56,120491.56,0.0,0.0,120491.56,1
235,1,4814.69,4814.69,0.0,0.0,4814.69,1
125,1,222097.11,222097.11,0.0,383533.13,605630.23,1
585,1,1298920.78,1298920.78,0.0,3351871.21,4650791.99,1
115,1,120232.13,120232.13,0.0,2419860.01,2540092.14,1
42,1,1566057.28,1566057.28,0.0,0.0,1566057.28,1
309,1,222694.08,222694.08,0.0,0.0,222694.08,1
183,1,627903.12,627903.12,0.0,0.0,627903.12,1
35,1,9465988.82,9465988.82,0.0,0.0,9465988.82,1
329,1,84312.29,84312.29,0.0,121545.95,205858.24,1
269,1,32527.0,32527.0,0.0,77934.8,110461.8,1
296,1,3080973.39,3080973.39,0.0,201833.93,3282807.32,1
113,1,314976.75,314976.75,0.0,0.0,314976.75,1
218,1,7983958.34,7983958.34,0.0,792097.13,8776055.47,1
4,1,10000000.0,10000000.0,0.0,0.0,9941904.21,1
458,1,256556.98,256556.98,0.0,5902110.04,6158667.02,1
470,1,2198220.97,2198220.97,0.0,3319056.61,5517277.58,1
623,1,296156.97,296156.97,0.0,1385822.34,1681979.31,1
569,1,22117.99,22117.99,0.0,581228.15,603346.15,1
370,1,1653144.1,1653144.1,0.0,28997.07,1682141.17,1
349,1,319974.69,319974.69,0.0,14890.19,334864.88,1
452,1,7578130.45,7578130.45,0.0,1922837.25,9500967.7,1
567,1,175203.45,175203.45,0.0,2735776.45,2910979.9,1
621,1,6038051.03,6038051.03,0.0,741636.76,6779687.79,1
111,1,501496.31,501496.31,0.0,0.0,501496.31,1
637,1,58521.53,58521.53,0.0,0.0,58521.53,1
379,1,36942.13,36942.13,0.0,31565.8,68507.93,1
565,1,254947.37,254947.37,0.0,0.0,254947.37,1
13,1,408.0,408.0,0.0,898297.85,1075854.14,1
353,1,174566.53,174566.53,0.0,1191715.74,1366282.27,1
117,1,466359.63,466359.63,0.0,910109.57,1376469.2,1
522,1,73561.74,73561.74,0.0,0.0,73561.74,1
456,1,79717.14,79717.14,0.0,0.0,79717.14,1
582,1,6106149.52,6106149.52,0.0,2003487.05,8109636.57,1
716,1,921393.95,921393.95,0.0,0.0,921393.95,1
635,1,344673.46,344673.46,0.0,0.0,344673.46,1
618,1,1743864.1,1743864.1,0.0,145959.55,1889823.65,1
490,1,3641525.7,3641525.7,0.0,599102.39,4240628.09,1
367,1,520500.14,520500.14,0.0,143040.03,663540.16,1
158,1,3457169.26,3457169.26,0.0,503937.81,4543519.99,1
12,1,2007.0,2007.0,0.0,129917.8,250910.76,1
685,1,6295010.28,6295010.28,0.0,2848244.08,9143254.36,1
692,1,255557.12,255557.12,0.0,465803.07,721360.2,1
112,1,42418.85,42418.85,0.0,0.0,42418.85,1
413,1,8536151.16,8536151.16,0.0,339032.24,8875183.4,1
386,1,879810.51,879810.51,0.0,483763.86,1363574.37,1
146,1,60516.53,60516.53,0.0,0.0,60516.53,1
596,1,381247.3,381247.3,0.0,392496.79,773744.09,1
221,1,93708.08,93708.08,0.0,1535887.5,1629595.57,1
166,1,1803411.53,1803411.53,0.0,475748.31,2279159.85,1
610,1,633459.44,633459.44,0.0,0.0,633459.44,1
718,1,8851.38,8851.38,0.0,0.0,8851.38,1
56,1,325242.69,325242.69,0.0,910845.46,1236088.15,1
645,1,214760.72,214760.72,0.0,151605.62,366366.35,1
660,1,227994.78,227994.78,0.0,0.0,227994.78,1
142,1,346374.54,346374.54,0.0,0.0,346374.54,1
